,Unnamed: 0,Unnamed: 0.1,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips,SNAPSPTH16,FMRKTPTH16,PCT_FMRKT_SNAP16,PCT_FMRKT_WIC16,PCT_FMRKT_WICCASH16,PCT_FMRKT_SFMNP16,QUA_FMRKT_SNAP16,QUA_FMRKT_WIC16,QUA_FMRKT_WICCASH16,QUA_FMRKT_SFMNP16
1088,1088,25556,4848772,"Mission Bend CDP, Texas",38570,[45083],1.0728237520000001,0.016585783,0.6,0.6,0.6,0.6,0.0099514698,0.0099514698,0.0099514698,0.0099514698
1089,1089,7113,1765078,"Rock Island city, Illinois",38560,[27053],0.5016972510000001,0.03570029,0.3636363636,0.4318181818,0.2727272727,0.4090909091,0.012981923635065446,0.015416034317532723,0.009736442726299085,0.01460466409123364
1090,1090,3753,854330,"Northglenn city, Colorado",38473,[30095],0.6378907079999999,0.10631511800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,1091,18715,3770540,"Wake Forest town, North Carolina",38473,[42061],0.692100919,0.043826971,0.5,0.5,0.0,0.5,0.0219134855,0.0219134855,0.0,0.0219134855
1092,1092,952,402830,"Apache Junction city, Arizona",38452,[20093],1.212662752,0.0,,,,,,,,
1093,1093,6574,1732746,"Hanover Park village, Illinois",38350,[28035],1.308475588,0.065807657,0.4,0.2,0.0,0.4,0.026323062800000005,0.013161531400000002,0.0,0.026323062800000005
1094,1094,13612,2874840,"Tupelo city, Mississippi",38321,[5131],0.92336826,0.023475463999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,1095,6249,1711358,"Carpentersville village, Illinois",38280,[27171],0.446372438,0.022632969,0.33333333330000003,0.0,0.0,0.0,0.007544322999245568,0.0,0.0,0.0
1096,1096,7377,1781087,"Wheeling village, Illinois",38264,[27013],0.645936495,0.015050947,1.0,1.0,0.0,1.0,0.015050947,0.015050947,0.0,0.015050947
1097,1097,21308,4140550,"Lake Oswego city, Oregon",38212,[2068],,0.0,,,,,,,,
1098,1098,25958,4866128,"Schertz city, Texas",38199,[45071],1.1883190209999999,0.026261193999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,1099,19446,3921434,"Delaware city, Ohio",38193,[17183],1.003913235,0.012802293999999999,0.0,1.0,1.0,0.0,0.0,0.012802293999999999,0.012802293999999999,0.0
1100,1100,12134,2656320,"Muskegon city, Michigan",38189,[12011],0.576638152,0.00471295,0.22222222219999999,0.0,0.0,0.0,0.0010473222221174898,0.0,0.0,0.0
1101,1101,26537,4971290,"Spanish Fork city, Utah",38171,[17075],0.905861039,0.035293287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,1102,20843,4050050,"Muskogee city, Oklahoma",38139,[21037],0.7302093390000001,0.065068159,0.0,0.5,0.0,0.5,0.0,0.0325340795,0.0,0.0325340795
1103,1103,5721,1523150,"Kailua CDP (Honolulu County), Hawaii",38088,[51155],1.106140787,0.087711604,0.0,0.0,0.0,0.33333333330000003,0.0,0.0,0.0,0.029237201330409617
1104,1104,3501,808675,"Brighton city, Colorado",38016,[30101],1.004621258,0.200924252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,1105,8670,1949485,"Marion city, Iowa",38014,[22075],0.8701272870000001,0.0,,,,,,,,
1106,1106,26514,4965110,"Roy city, Utah",38013,[17031],0.6670351370000001,0.021139622,0.37272727269999995,0.07272727272999999,0.03636363636000001,0.15454545449999998,0.007879313653968918,0.0015374270546031077,0.0007687135271958561,0.0032670324899481988
1107,1107,28430,5510025,"Brookfield city, Wisconsin",37943,[54001],0.886261462,0.118828352,0.5,0.5,0.5,0.5,0.059414176,0.059414176,0.059414176,0.059414176
1108,1108,21298,4138500,"Keizer city, Oregon",37910,[1103],1.086725148,0.025207542000000003,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.00840251399915975,0.00840251399915975,0.0,0.00840251399915975
1109,1109,2772,646114,"Martinez city, California",37902,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
1110,1110,4157,1202681,"Aventura city, Florida",37875,[51083],1.14073693,0.057155921,1.0,0.5,0.0,1.0,0.057155921,0.0285779605,0.0,0.057155921
1111,1111,17919,3676705,"Valley Stream village, New York",37843,[39161],0.5670733139999999,0.070516889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,1112,23414,4525810,"Florence city, South Carolina",37840,[5051],0.89080843,0.030776491,0.0,0.33333333330000003,0.0,0.0,0.0,0.01025883033230745,0.0,0.0
1113,1113,7016,1757875,"Park Ridge city, Illinois",37810,[27145],0.584102142,0.038547529,0.16666666670000002,0.0,0.0,0.0,0.006424588167951584,0.0,0.0,0.0
1114,1114,27070,5150856,"Mechanicsville CDP, Virginia",37674,[55078],1.323626737,0.0,,,,,,,,
1115,1115,4832,1262100,"Royal Palm Beach village, Florida",37665,[51059],0.330800514,0.020199323,0.17391304349999998,0.04347826086999999,0.0,0.0,0.00351292573956955,0.000878231434791391,0.0,0.0
1116,1116,19741,3943554,"Lima city, Ohio",37592,[17097],0.48953578700000006,0.02275808,0.125,0.1875,0.0625,0.0,0.00284476,0.00426714,0.00142238,0.0
1117,1117,2724,644028,"Los Banos city, California",37559,[35061],0.753709042,0.026445931000000002,1.0,1.0,0.0,1.0,0.026445931000000002,0.026445931000000002,0.0,0.026445931000000002
1118,1118,5423,1351670,"Milton city, Georgia",37556,[25005],0.8812087609999999,0.044776868,0.36,0.68,0.24,0.64,0.01611967248,0.030448270240000002,0.01074644832,0.028657195519999998
1119,1119,4957,1273700,"Valrico CDP, Florida",37546,[49005],0.34758145799999995,0.024439321,0.33333333330000003,0.0,0.0,0.0,0.008146440332518691,0.0,0.0,0.0
1120,1120,4788,1257550,"Plant City city, Florida",37459,[49027],0.820597658,0.0,,,,,,,,
1121,1121,4382,1224581,"Four Corners CDP, Florida",37439,[],,,,,,,,,,
1122,1122,26495,4960930,"Pleasant Grove city, Utah",37439,[17031],0.6670351370000001,0.021139622,0.37272727269999995,0.07272727272999999,0.03636363636000001,0.15454545449999998,0.007879313653968918,0.0015374270546031077,0.0007687135271958561,0.0032670324899481988
1123,1123,16551,3532520,"Hobbs city, New Mexico",37427,[48157],0.386853328,0.0026981920000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,1124,23637,4568290,"Spartanburg city, South Carolina",37384,[5065],1.222114693,0.074443535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,1125,4564,1239075,"Lake Worth city, Florida",37354,[49005],0.34758145799999995,0.024439321,0.33333333330000003,0.0,0.0,0.0,0.008146440332518691,0.0,0.0,0.0
1126,1126,3825,868847,"Security-Widefield CDP, Colorado",37325,[],,,,,,,,,,
1127,1127,5276,1331908,"Gainesville city, Georgia",37291,[25021],0.48971022799999997,0.031555651000000004,0.5,0.5,0.2272727273,0.6363636364,0.015777825500000002,0.015777825500000002,0.0071717388644969736,0.0200808688193293
1128,1128,27627,5340840,"Lynnwood city, Washington",37242,[72145],,,,,,,,,,
1129,1129,26087,4872368,"Texarkana city, Texas",37222,[48019],0.6888317409999999,0.045922116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,1130,17121,3622502,"East Meadow CDP, New York",37195,[39035],0.9280811170000001,0.024812862999999998,0.6129032258,0.6451612903,0.4193548387,0.5483870968,0.015207883774033464,0.016008298709117127,0.010405394161050198,0.013607053903866136
1131,1131,26413,4940470,"Kearns CDP, Utah",37194,[17057],0.8277990390000001,0.056280955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,1132,18354,3733560,"Indian Trail town, North Carolina",37191,[42017],0.513251139,0.017560692,0.09090909091,0.1818181818,0.09090909091,0.2727272727,0.0015964265454705097,0.0031928530905898055,0.0015964265454705097,0.004789279635884708
1133,1133,20085,3966390,"Reynoldsburg city, Ohio",37189,[18021],0.969250067,0.0,,,,,,,,
1134,1134,2528,634120,"Hollister city, California",37182,[36059],0.441486106,0.017627616999999998,0.5,0.5416666667,0.25,0.5416666667,0.008813808499999999,0.009548292542254252,0.0044069042499999996,0.009548292542254252
1135,1135,27121,5158472,"Oakton CDP, Virginia",37166,[55049],0.5601589579999999,0.126828443,0.0,0.33333333330000003,0.0,0.33333333330000003,0.0,0.04227614766243906,0.0,0.04227614766243906
1136,1136,2821,648648,"Monrovia city, California",37138,[35049],0.50734046,0.033635832000000004,0.8,1.0,0.4,1.0,0.026908665600000006,0.033635832000000004,0.013454332800000003,0.033635832000000004
1137,1137,17041,3617530,"Commack CDP, New York",37117,[39143],0.821675375,0.016854879,0.0,1.0,1.0,1.0,0.0,0.016854879,0.016854879,0.016854879
1138,1138,4072,1021200,"Dover city, Delaware",37109,[55001],0.45675752,0.049828093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1139,6056,1700243,"Addison village, Illinois",37104,[28027],1.802539656,0.084001848,0.5,0.0,0.0,0.0,0.042000924,0.0,0.0,0.0
1140,1140,6227,1710487,"Calumet City city, Illinois",37091,[27021],0.9657503540000001,0.137964336,0.5,0.0,0.0,0.0,0.068982168,0.0,0.0,0.0
1141,1141,11464,2507740,"Braintree Town city, Massachusetts",37082,[],,,,,,,,,,
1142,1142,28623,5531175,"Greenfield city, Wisconsin",37082,[54077],1.11331635,0.088867824,0.0,0.33333333330000003,0.0,0.33333333330000003,0.0,0.029622607997037743,0.0,0.029622607997037743
1143,1143,16012,3424420,"Fort Lee borough, New Jersey",37058,[48353],1.011583183,0.0,,,,,,,,
1144,1144,12060,2647800,"Lincoln Park city, Michigan",37028,[10001],0.87991748,0.022879761000000002,0.5,0.0,0.0,0.0,0.011439880500000001,0.0,0.0,0.0
1145,1145,27737,5353335,"Parkland CDP, Washington",37019,[56021],0.42118420700000003,0.030569821,0.33333333330000003,0.0,0.0,0.0,0.01018994033231434,0.0,0.0,0.0
1146,1146,14342,2953876,"Oakville CDP, Missouri",37007,[16055],0.611319565,0.038882516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,1147,4338,1220108,"Egypt Lake-Leto CDP, Florida",36964,[],,,,,,,,,,
1148,1148,25300,4839952,"Kyle city, Texas",36929,[47153],1.208296973,0.0,,,,,,,,
1149,1149,4817,1260230,"Richmond West CDP, Florida",36898,[],,,,,,,,,,
1150,1150,417,159472,"Phenix City city, Alabama",36870,[30001],0.8509733009999999,0.106371663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,1151,7912,1861092,"Portage city, Indiana",36849,[24011],0.9715880259999999,0.06088280099999999,0.0,0.5,0.0,0.5,0.0,0.030441400499999997,0.0,0.030441400499999997
1152,1152,5450,1355020,"Newnan city, Georgia",36792,[26045],0.748900696,0.045804324,0.6,0.6,0.0,0.6,0.0274825944,0.0274825944,0.0,0.0274825944
1153,1153,1630,533400,"Hot Springs city, Arkansas",36780,[29051],0.778623099,0.065247746,0.0,0.0,0.2,0.0,0.0,0.0,0.0130495492,0.0
1154,1154,16947,3608257,"Brighton CDP, New York",36753,[39143],0.821675375,0.016854879,0.0,1.0,1.0,1.0,0.0,0.016854879,0.016854879,0.016854879
1155,1155,27619,5340245,"Longview city, Washington",36740,[72095],,,,,,,,,,
1156,1156,28396,5506500,"Beloit city, Wisconsin",36733,[54077],1.11331635,0.088867824,0.0,0.33333333330000003,0.0,0.33333333330000003,0.0,0.029622607997037743,0.0,0.029622607997037743
1157,1157,21258,4130550,"Grants Pass city, Oregon",36687,[1127],1.15443225,0.01539243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01539243
1158,1158,4751,1254700,"Panama City city, Florida",36661,[51093],0.756002478,0.054650782,0.5,0.0,0.0,0.0,0.027325391,0.0,0.0,0.0
1159,1159,17149,3624273,"Elmont CDP, New York",36636,[39073],0.6674900020000001,0.0,,,,,,,,
1160,1160,24173,4716540,"Columbia city, Tennessee",36635,[40081],0.868228529,0.0,,,,,,,,
1161,1161,18471,3744220,"Mooresville town, North Carolina",36577,[42011],0.8274832940000001,0.012053653000000001,0.2,0.0,0.0,0.2,0.0024107306000000005,0.0,0.0,0.0024107306000000005
1162,1162,7838,1852326,"New Albany city, Indiana",36548,[24021],0.460773345,0.052505947000000004,0.3846153846,0.6923076923000001,0.1538461538,0.4615384615,0.02019459499919222,0.03635027099959612,0.008077837997576649,0.024233513997980544
1163,1163,25933,4865516,"San Juan city, Texas",36469,[47093],0.873102523,0.01973113,0.22222222219999999,0.0,0.0,0.0,0.004384695555117085,0.0,0.0,0.0
1164,1164,4034,977270,"Trumbull CDP, Connecticut",36455,[19149],0.42328042299999996,0.11904761900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,1165,28780,5551000,"Menomonee Falls village, Wisconsin",36411,[54025],1.322788817,0.11338189900000001,0.5,0.25,0.0,0.5,0.056690949500000004,0.028345474750000002,0.0,0.056690949500000004
1166,1166,19805,3947754,"Marion city, Ohio",36399,[17135],1.131182647,0.069079856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,1167,20423,4004450,"Bartlesville city, Oklahoma",36398,[20151],0.652128548,0.0,,,,,,,,
1168,1168,4633,1244275,"Merritt Island CDP, Florida",36380,[51057],1.490904732,0.089903803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1169,28588,5527300,"Franklin city, Wisconsin",36295,[53053],0.590668654,0.024381409,0.4285714286,0.6190476189999999,0.28571428569999996,0.6666666667,0.010449175286410898,0.015093253189315169,0.00696611685679455,0.01625427266747938
1170,1170,2655,640326,"La Presa CDP, California",36225,[35035],0.601335168,0.09172909300000001,0.16666666670000002,0.33333333330000003,0.16666666670000002,0.5,0.015288182169724307,0.030576364330275704,0.015288182169724307,0.045864546500000006
1171,1171,3286,678148,"Temple City city, California",36214,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
1172,1172,10856,2338740,"Lewiston city, Maine",36211,[19109],0.67266552,0.198491465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,1173,3394,684410,"West Hollywood city, California",36148,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
1174,1174,4323,1218575,"Dunedin city, Florida",36099,[49027],0.820597658,0.0,,,,,,,,
1175,1175,2836,649138,"Moorpark city, California",36060,[36063],0.833498616,0.037778974,0.375,0.625,0.5,0.625,0.01416711525,0.02361185875,0.018889487,0.02361185875
1176,1176,11027,2416875,"Chillum CDP, Maryland",36047,[19023],1.0704707820000001,0.0,,,,,,,,
1177,1177,13518,2854040,"Olive Branch city, Mississippi",36033,[5133],1.28129312,0.0,,,,,,,,
1178,1178,5533,1366668,"Rome city, Georgia",36029,[26083],0.45475216,0.0,,,,,,,,
1179,1179,4566,1239200,"Land O' Lakes CDP, Florida",35995,[51059],0.330800514,0.020199323,0.17391304349999998,0.04347826086999999,0.0,0.0,0.00351292573956955,0.000878231434791391,0.0,0.0
1180,1180,24464,4770580,"Spring Hill city, Tennessee",35995,[40061],1.098297639,0.078449831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,1181,13062,2754214,"Richfield city, Minnesota",35993,[12075],1.5035492940000001,0.025024399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,1182,9446,2039000,"Leavenworth city, Kansas",35958,[8043],0.5339403389999999,0.084306369,0.5,0.0,0.0,0.0,0.0421531845,0.0,0.0,0.0
1183,1183,8064,1882700,"Westfield city, Indiana",35956,[24031],0.326910715,0.020117582,0.4285714286,0.6190476189999999,0.38095238099999995,0.47619047620000005,0.008621820857717646,0.012453741237137255,0.007663840762862741,0.009579800952572548
1184,1184,24899,4819792,"Del Rio city, Texas",35951,[47103],0.92138505,0.0,,,,,,,,
1185,1185,2190,613756,"Claremont city, California",35949,[34029],0.550495052,0.020253267,0.0,0.16666666670000002,0.08333333332999998,0.08333333332999998,0.0,0.003375544500675109,0.0016877722499324887,0.0016877722499324887
1186,1186,3131,668028,"San Juan Capistrano city, California",35948,[35045],0.796554251,0.026069047999999997,0.6666666667,1.0,0.0,1.0,0.0173793653342023,0.026069047999999997,0.0,0.026069047999999997
1187,1187,2022,604870,"Bell city, California",35942,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
1188,1188,12554,2713456,"Cottage Grove city, Minnesota",35902,[12101],0.696276895,0.007806889,0.0,0.25,0.25,0.25,0.0,0.00195172225,0.00195172225,0.00195172225
1189,1189,25470,4845072,"Lufkin city, Texas",35888,[45029],1.507440515,0.052738444,0.5,0.5,0.5,0.5,0.026369222,0.026369222,0.026369222,0.026369222
1190,1190,25881,4863284,"Rosenberg city, Texas",35867,[48089],0.951520053,0.0,,,,,,,,
1191,1191,195,128696,"Gadsden city, Alabama",35832,[29227],1.976284585,0.494071146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,1192,7926,1864260,"Richmond city, Indiana",35819,[24043],0.6903228379999999,0.026614856,0.0,0.25,0.0,0.25,0.0,0.006653714,0.0,0.006653714
1193,1193,15705,3253800,"Pahrump CDP, Nevada",35812,[34005],0.563674647,0.017806109,0.0,0.125,0.0,0.0,0.0,0.002225763625,0.0,0.0
1194,1194,5408,1350036,"Martinez CDP, Georgia",35808,[26121],0.9640078120000001,0.028833732999999997,0.6,0.6,0.0,0.6,0.0173002398,0.0173002398,0.0,0.0173002398
1195,1195,14639,2978442,"Wentzville city, Missouri",35768,[17011],0.6619902670000001,0.029976917999999998,0.0,1.0,0.0,1.0,0.0,0.029976917999999998,0.0,0.029976917999999998
1196,1196,11288,2458900,"Olney CDP, Maryland",35766,[19013],0.924226008,0.045145368,0.33333333330000003,0.6666666667,0.5,0.6666666667,0.015048455998495155,0.03009691200150484,0.022572684,0.03009691200150484
1197,1197,2760,645400,"Manhattan Beach city, California",35698,[36059],0.441486106,0.017627616999999998,0.5,0.5416666667,0.25,0.5416666667,0.008813808499999999,0.009548292542254252,0.0044069042499999996,0.009548292542254252
1198,1198,4953,1273172,"University CDP (Orange County), Florida",35642,[],,,,,,,,,,
1199,1199,27559,5333805,"Issaquah city, Washington",35629,[56001],0.29407151800000003,0.05227938099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,1200,13080,2755852,"Roseville city, Minnesota",35624,[13067],0.60738711,0.008019782,0.16666666670000002,0.16666666670000002,0.0,0.16666666670000002,0.0013366303336006596,0.0013366303336006596,0.0,0.0013366303336006596
1201,1201,28848,5558800,"Oak Creek city, Wisconsin",35588,[53057],0.808531626,0.040426581,0.8,0.8,0.0,0.8,0.032341264800000005,0.032341264800000005,0.0,0.032341264800000005
1202,1202,14655,2979820,"Wildwood city, Missouri",35524,[16045],0.8826039729999999,0.058193669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,1203,3415,685446,"Wildomar city, California",35492,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
1204,1204,21378,4155200,"Oregon City city, Oregon",35483,[1121],1.189094041,0.012483926999999999,1.0,0.0,1.0,1.0,0.012483926999999999,0.0,0.012483926999999999,0.012483926999999999
1205,1205,11330,2464950,"Randallstown CDP, Maryland",35438,[18179],0.527746968,0.035779455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,1206,18292,3726880,"Goldsboro city, North Carolina",35432,[42029],0.41480087,0.021304947,0.4545454545,0.2727272727,0.09090909091,0.3636363636,0.009684066817213411,0.005810440090328048,0.001936813363655732,0.00774725345377073
1207,1207,5617,1377652,"Tucker city, Georgia",35418,[26045],0.748900696,0.045804324,0.6,0.6,0.0,0.6,0.0274825944,0.0274825944,0.0,0.0274825944
1208,1208,5238,1325720,"East Point city, Georgia",35380,[25021],0.48971022799999997,0.031555651000000004,0.5,0.5,0.2272727273,0.6363636364,0.015777825500000002,0.015777825500000002,0.0071717388644969736,0.0200808688193293
1209,1209,8185,1906355,"Bettendorf city, Iowa",35293,[22007],0.94734523,0.0,,,,,,,,
1210,1210,434,162328,"Prattville city, Alabama",35286,[29189],0.636569959,0.017024156999999998,0.058823529410000006,0.0,0.0,0.0,0.0010014209999699574,0.0,0.0,0.0
1211,1211,25361,4841440,"La Porte city, Texas",35216,[47009],0.795963835,0.007771819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,1212,5254,1328044,"Evans CDP, Georgia",35204,[26069],1.457601242,0.15793422,0.75,0.5,0.0,0.25,0.11845066499999998,0.07896711,0.0,0.039483555
1213,1213,7790,1848528,"Merrillville town, Indiana",35183,[24001],0.8664910579999999,0.041591571,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.013863856998613616,0.013863856998613616,0.0,0.013863856998613616
1214,1214,4276,1214125,"Cooper City city, Florida",35081,[51081],0.38441824700000005,0.0,,,,,,,,
1215,1215,4033,976500,"Torrington city, Connecticut",35078,[19157],1.00721236,0.053957805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,1216,5033,1278325,"Winter Springs city, Florida",35050,[51127],0.5950410620000001,0.047288030999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,1217,5480,1359724,"Peachtree City city, Georgia",34988,[26101],1.237708393,0.041029008,1.0,1.0,0.0,1.0,0.041029008,0.041029008,0.0,0.041029008
1218,1218,12778,2731076,"Inver Grove Heights city, Minnesota",34976,[12099],0.545258725,0.008311343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,1219,20268,3979002,"Upper Arlington city, Ohio",34943,[17135],1.131182647,0.069079856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,1220,14590,2975220,"University City city, Missouri",34922,[13175],1.687150995,0.021045542999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,1221,24307,4741200,"La Vergne city, Tennessee",34905,[40081],0.868228529,0.0,,,,,,,,
1222,1222,4238,1210825,"Carrollwood CDP, Florida",34747,[51089],1.396313215,0.0,,,,,,,,
1223,1223,4570,1239525,"Lauderdale Lakes city, Florida",34744,[49043],0.545810901,0.049619172999999996,0.5,0.0,0.0,0.0,0.024809586499999998,0.0,0.0,0.0
1224,1224,20212,3974944,"Stow city, Ohio",34743,[18043],0.752262199,0.0259774,0.0,0.5,0.5,0.5,0.0,0.0129887,0.0129887,0.0129887
